MME_ID,Timestamp,Vendor,MM_AttachedUEs,MM_AttachAtt,MM_AttachSucc,CPU_Load,Paging_Attempts,MM_TAU_Att,MM_TAU_Succ,S6a_AuthInfoReq,S6a_AuthInfoSucc
MME_Norte_02,2025-09-15 23:00:00,Nokia,1980,202,192,29.616923710357014,141,91,92,218,200
MME_Norte_02,2025-09-15 23:15:00,Nokia,1892,154,142,48.780147600930945,99,90,97,164,154
MME_Norte_02,2025-09-15 23:30:00,Nokia,2061,192,186,37.518177599405604,108,109,117,215,206
MME_Norte_02,2025-09-15 23:45:00,Nokia,2097,185,175,38.52350701155669,78,107,109,198,185
MME_Norte_02,2025-09-16 00:00:00,Nokia,2714,284,267,48.26987237584944,105,131,134,336,280
MME_Norte_02,2025-09-16 00:15:00,Nokia,2075,217,206,38.1709191843511,92,101,112,227,210
MME_Norte_02,2025-09-16 00:30:00,Nokia,1887,197,191,39.63971872817231,113,101,94,196,208
MME_Norte_02,2025-09-16 00:45:00,Nokia,2271,241,234,40.57295866337687,127,109,107,272,251
MME_Norte_02,2025-09-16 01:00:00,Nokia,2382,255,249,43.62538519542963,116,108,115,281,267
MME_Norte_02,2025-09-16 01:15:00,Nokia,2460,238,228,45.41572277064842,86,122,112,266,245
MME_Norte_02,2025-09-16 01:30:00,Nokia,2206,232,222,44.507314616547966,127,117,101,267,248
MME_Norte_02,2025-09-16 01:45:00,Nokia,1673,197,185,46.06833320220438,104,86,73,219,185
MME_Norte_02,2025-09-16 02:00:00,Nokia,1762,175,167,44.1222525568718,117,82,83,199,166
MME_Norte_02,2025-09-16 02:15:00,Nokia,1993,198,185,39.728824758289164,100,90,81,219,188
MME_Norte_02,2025-09-16 02:30:00,Nokia,2707,268,252,41.023978562444,93,134,139,277,261
MME_Norte_02,2025-09-16 02:45:00,Nokia,1890,219,212,39.52881293705345,59,70,85,230,216
MME_Norte_02,2025-09-16 03:00:00,Nokia,2049,148,140,42.18244248370184,90,112,101,173,164
MME_Norte_02,2025-09-16 03:15:00,Nokia,2397,244,226,43.60362269562044,115,126,117,256,236
MME_Norte_02,2025-09-16 03:30:00,Nokia,1592,121,115,43.61438800343555,62,100,80,134,122
MME_Norte_02,2025-09-16 03:45:00,Nokia,1767,177,168,44.759718152477824,95,79,77,203,170
MME_Norte_02,2025-09-16 04:00:00,Nokia,2155,217,206,46.13187679912655,89,104,94,232,214
MME_Norte_02,2025-09-16 04:15:00,Nokia,1831,184,179,35.21073157856173,63,70,88,204,179
MME_Norte_02,2025-09-16 04:30:00,Nokia,2619,257,229,45.17195414161326,95,134,129,262,225
MME_Norte_02,2025-09-16 04:45:00,Nokia,2002,190,183,37.71607195938436,78,91,87,197,202
MME_Norte_02,2025-09-16 05:00:00,Nokia,2214,210,199,39.007878355407364,54,102,94,239,214
MME_Norte_02,2025-09-16 05:15:00,Nokia,1942,206,195,28.807224202983825,53,105,102,221,213
MME_Norte_02,2025-09-16 05:30:00,Nokia,2557,254,244,56.606092104547166,102,110,134,276,267
MME_Norte_02,2025-09-16 05:45:00,Nokia,1620,171,158,36.72973898821323,64,91,70,193,153
MME_Norte_02,2025-09-16 06:00:00,Nokia,3221,330,308,58.14463645817719,135,162,176,348,322
MME_Norte_02,2025-09-16 06:15:00,Nokia,2874,292,270,45.19287005974589,139,140,137,308,276
MME_Norte_02,2025-09-16 06:30:00,Nokia,2979,303,284,49.40752464395743,141,147,138,323,304
MME_Norte_02,2025-09-16 06:45:00,Nokia,2656,283,265,45.95067822681935,127,148,123,318,270
MME_Norte_02,2025-09-16 07:00:00,Nokia,2909,278,268,44.160211347383665,113,136,142,297,287
MME_Norte_02,2025-09-16 07:15:00,Nokia,2646,242,229,44.46855570082148,88,132,128,270,239
MME_Norte_02,2025-09-16 07:30:00,Nokia,3191,338,324,43.65558196670742,79,164,152,372,340
MME_Norte_02,2025-09-16 07:45:00,Nokia,3164,316,291,55.870656340669385,151,161,148,328,296
MME_Norte_02,2025-09-16 08:00:00,Nokia,3640,370,364,49.126789413952174,153,175,169,396,386
MME_Norte_02,2025-09-16 08:15:00,Nokia,4185,419,413,59.60723361000879,200,209,198,475,438
MME_Norte_02,2025-09-16 08:30:00,Nokia,4126,418,401,51.60931018420577,190,190,200,462,422
MME_Norte_02,2025-09-16 08:45:00,Nokia,4105,412,393,62.42898021604288,158,189,202,459,402
MME_Norte_02,2025-09-16 09:00:00,Nokia,4201,436,423,60.56126611459889,213,220,186,487,458
MME_Norte_02,2025-09-16 09:15:00,Nokia,4912,475,443,62.532292522160674,188,262,237,530,469
MME_Norte_02,2025-09-16 09:30:00,Nokia,5191,528,485,66.67552919849513,178,269,246,572,518
MME_Norte_02,2025-09-16 09:45:00,Nokia,3722,349,332,60.58743358818061,160,179,182,381,341
MME_Norte_02,2025-09-16 10:00:00,Nokia,2331,243,229,43.31308372868678,111,122,109,263,248
MME_Norte_02,2025-09-16 10:15:00,Nokia,2396,213,194,40.35062700885488,122,126,103,231,198
MME_Norte_02,2025-09-16 10:30:00,Nokia,2262,243,237,52.72822728164668,119,109,114,283,240
MME_Norte_02,2025-09-16 10:45:00,Nokia,3597,362,350,54.41874384557155,129,174,161,375,377
MME_Norte_02,2025-09-16 11:00:00,Nokia,2693,277,268,43.82489634048121,144,129,125,326,278
MME_Norte_02,2025-09-16 11:15:00,Nokia,3139,298,281,56.08690685139062,119,150,153,317,295
MME_Norte_02,2025-09-16 11:30:00,Nokia,2805,286,269,54.113174230046084,139,134,145,337,282
MME_Norte_02,2025-09-16 11:45:00,Nokia,3294,304,280,54.956799622901116,140,160,167,336,298
MME_Norte_02,2025-09-16 12:00:00,Nokia,5305,532,497,70.42402018651548,203,254,254,589,527
MME_Norte_02,2025-09-16 12:15:00,Nokia,3337,332,324,50.6500491566146,147,159,171,365,363
MME_Norte_02,2025-09-16 12:30:00,Nokia,4285,416,380,62.05187833448711,170,210,208,458,394
MME_Norte_02,2025-09-16 12:45:00,Nokia,3762,389,362,56.652282784192955,150,179,176,430,386
MME_Norte_02,2025-09-16 13:00:00,Nokia,3868,387,377,53.810600109241356,140,210,183,429,408
MME_Norte_02,2025-09-16 13:15:00,Nokia,3952,434,407,59.05572481609898,192,204,190,469,423
MME_Norte_02,2025-09-16 13:30:00,Nokia,3945,415,397,71.65602611950472,187,187,180,470,420
MME_Norte_02,2025-09-16 13:45:00,Nokia,5015,496,477,67.71295040273564,196,259,244,564,495
MME_Norte_02,2025-09-16 14:00:00,Nokia,2817,318,304,50.08086252975098,113,152,138,361,322
MME_Norte_02,2025-09-16 14:15:00,Nokia,2654,268,251,46.40367046191498,128,132,133,297,271
MME_Norte_02,2025-09-16 14:30:00,Nokia,2618,293,279,46.71918474879913,123,134,135,323,299
MME_Norte_02,2025-09-16 14:45:00,Nokia,3004,298,289,56.77541285195515,105,168,143,332,297
MME_Norte_02,2025-09-16 15:00:00,Nokia,2923,270,245,45.057975993159175,94,135,139,303,253
MME_Norte_02,2025-09-16 15:15:00,Nokia,3056,290,276,54.41196814850671,134,167,156,310,292
MME_Norte_02,2025-09-16 15:30:00,Nokia,2944,341,315,56.51236068268923,165,147,132,379,336
MME_Norte_02,2025-09-16 15:45:00,Nokia,2376,248,236,53.328287631333005,84,117,111,258,250
MME_Norte_02,2025-09-16 16:00:00,Nokia,2505,246,228,42.36726499598039,113,129,107,271,239
MME_Norte_02,2025-09-16 16:15:00,Nokia,2563,271,256,45.94905024129407,82,136,117,299,269
MME_Norte_02,2025-09-16 16:30:00,Nokia,2933,275,270,47.262220197351375,127,126,149,290,286
MME_Norte_02,2025-09-16 16:45:00,Nokia,3156,329,322,45.24015759041194,99,156,150,354,346
MME_Norte_02,2025-09-16 17:00:00,Nokia,3665,387,360,54.97942737780042,147,178,175,423,369
MME_Norte_02,2025-09-16 17:15:00,Nokia,2326,199,194,35.336331170755074,104,132,120,206,198
MME_Norte_02,2025-09-16 17:30:00,Nokia,3051,311,293,46.948666614219775,142,142,150,342,303
MME_Norte_02,2025-09-16 17:45:00,Nokia,2637,215,206,39.79494608866701,86,128,142,231,211
MME_Norte_02,2025-09-16 18:00:00,Nokia,4170,419,407,60.91058769539228,187,220,202,463,430
MME_Norte_02,2025-09-16 18:15:00,Nokia,3787,381,360,57.53962430499048,156,182,188,424,375
MME_Norte_02,2025-09-16 18:30:00,Nokia,3844,412,406,66.6878587558301,131,193,187,445,428
MME_Norte_02,2025-09-16 18:45:00,Nokia,4655,471,438,74.80231021779296,175,220,214,514,466
MME_Norte_02,2025-09-16 19:00:00,Nokia,4033,385,368,52.69101535496265,189,208,185,422,389
MME_Norte_02,2025-09-16 19:15:00,Nokia,4396,422,405,58.46850039047479,161,218,206,464,410
MME_Norte_02,2025-09-16 19:30:00,Nokia,4336,453,429,62.87010349752854,179,221,208,488,448
MME_Norte_02,2025-09-16 19:45:00,Nokia,3002,277,257,54.24974517786799,128,145,136,295,269
MME_Norte_02,2025-09-16 20:00:00,Nokia,4337,391,369,66.9856193533938,204,228,211,428,377
MME_Norte_02,2025-09-16 20:15:00,Nokia,3888,371,349,64.26553281520931,159,192,181,403,359
MME_Norte_02,2025-09-16 20:30:00,Nokia,3660,380,360,55.54691457384578,165,189,180,424,372
MME_Norte_02,2025-09-16 20:45:00,Nokia,3554,379,353,57.718354877913136,176,189,163,409,370
MME_Norte_02,2025-09-16 21:00:00,Nokia,3943,398,373,63.63111541472476,189,196,199,424,406
MME_Norte_02,2025-09-16 21:15:00,Nokia,4356,437,417,73.96087173888868,175,210,221,482,437
MME_Norte_02,2025-09-16 21:30:00,Nokia,3440,330,316,49.63672069469267,148,167,179,363,324
MME_Norte_02,2025-09-16 21:45:00,Nokia,4045,400,379,59.93568023711011,155,194,189,453,387
MME_Norte_02,2025-09-16 22:00:00,Nokia,1918,193,187,47.303027334928586,84,95,88,220,188
MME_Norte_02,2025-09-16 22:15:00,Nokia,2104,212,199,31.890341670410887,104,129,109,222,203
MME_Norte_02,2025-09-16 22:30:00,Nokia,1942,231,214,34.22184302786248,87,74,102,240,225
MME_Norte_02,2025-09-16 22:45:00,Nokia,1946,185,174,37.79034548900375,79,108,91,205,184
MME_Norte_02,2025-09-16 23:00:00,Nokia,1710,150,137,32.64970795062089,89,92,90,175,148
MME_Norte_02,2025-09-16 23:15:00,Nokia,1784,121,116,34.639295351382614,104,97,89,139,106
MME_Norte_02,2025-09-16 23:30:00,Nokia,2329,212,203,44.74067470316528,101,123,128,240,216
MME_Norte_02,2025-09-16 23:45:00,Nokia,1800,203,190,39.99544080609742,111,70,82,217,208
MME_Norte_02,2025-09-17 00:00:00,Nokia,2044,179,169,28.006952537905445,78,106,106,204,177
MME_Norte_02,2025-09-17 00:15:00,Nokia,1542,164,156,39.117027557354334,40,77,81,187,170
MME_Norte_02,2025-09-17 00:30:00,Nokia,1375,75,73,40.51856090694774,65,82,66,71,66
MME_Norte_02,2025-09-17 00:45:00,Nokia,1952,171,159,28.0319312867669,98,105,87,184,173
MME_Norte_02,2025-09-17 01:00:00,Nokia,1814,181,172,41.04492856079728,88,85,83,198,186
MME_Norte_02,2025-09-17 01:15:00,Nokia,1997,206,194,44.47236300081218,100,83,100,227,197
MME_Norte_02,2025-09-17 01:30:00,Nokia,1975,178,166,40.71004385816022,69,85,102,191,178
MME_Norte_02,2025-09-17 01:45:00,Nokia,2108,185,174,28.76451998499373,124,128,93,204,180
MME_Norte_02,2025-09-17 02:00:00,Nokia,2555,264,249,36.93709135408629,81,131,123,300,265
MME_Norte_02,2025-09-17 02:15:00,Nokia,2158,212,195,43.47322944756209,76,105,95,222,195
MME_Norte_02,2025-09-17 02:30:00,Nokia,1673,139,132,43.02494943186733,100,103,91,162,144
MME_Norte_02,2025-09-17 02:45:00,Nokia,2217,195,180,37.90935639906215,93,105,101,204,189
MME_Norte_02,2025-09-17 03:00:00,Nokia,2132,201,195,43.85089635032922,114,120,98,219,197
MME_Norte_02,2025-09-17 03:15:00,Nokia,2462,259,242,40.178765507145876,115,121,127,281,247
MME_Norte_02,2025-09-17 03:30:00,Nokia,1587,126,119,33.668718709702226,79,87,69,147,133
MME_Norte_02,2025-09-17 03:45:00,Nokia,2364,231,214,44.12017538457434,101,136,114,245,224
MME_Norte_02,2025-09-17 04:00:00,Nokia,1888,193,185,28.129340104555908,108,101,104,203,198
MME_Norte_02,2025-09-17 04:15:00,Nokia,2278,221,207,35.65094739774554,106,114,106,233,217
MME_Norte_02,2025-09-17 04:30:00,Nokia,1901,205,194,40.505294540595834,105,95,94,242,194
MME_Norte_02,2025-09-17 04:45:00,Nokia,2021,230,218,44.95732061668754,89,87,101,233,222
MME_Norte_02,2025-09-17 05:00:00,Nokia,1989,185,174,34.06627657429448,98,103,95,189,187
MME_Norte_02,2025-09-17 05:15:00,Nokia,1753,152,137,33.39331581611595,101,84,89,165,138
MME_Norte_02,2025-09-17 05:30:00,Nokia,1546,176,167,45.321037468718075,90,74,68,194,174
MME_Norte_02,2025-09-17 05:45:00,Nokia,1937,173,160,40.1527077469036,102,91,84,200,177
MME_Norte_02,2025-09-17 06:00:00,Nokia,3172,322,308,52.11185257158332,111,144,140,344,319
MME_Norte_02,2025-09-17 06:15:00,Nokia,3039,330,312,53.56351928460844,150,149,171,356,332
MME_Norte_02,2025-09-17 06:30:00,Nokia,3307,345,315,41.71468027466523,155,163,148,396,333
MME_Norte_02,2025-09-17 06:45:00,Nokia,2976,319,310,49.9197116873528,141,139,156,353,318
MME_Norte_02,2025-09-17 07:00:00,Nokia,2901,286,270,48.89898780371446,137,164,156,320,288
MME_Norte_02,2025-09-17 07:15:00,Nokia,3817,385,363,57.01286920052648,153,198,188,413,383
MME_Norte_02,2025-09-17 07:30:00,Nokia,3386,352,335,49.735353866103694,126,177,165,370,347
MME_Norte_02,2025-09-17 07:45:00,Nokia,2743,288,270,42.2498495412629,90,143,125,331,287
MME_Norte_02,2025-09-17 08:00:00,Nokia,3632,345,333,47.96146544904068,171,190,175,386,348
MME_Norte_02,2025-09-17 08:15:00,Nokia,3884,415,412,65.94439830409856,187,202,181,461,436
MME_Norte_02,2025-09-17 08:30:00,Nokia,4395,435,399,63.18868812805544,207,211,205,484,418
MME_Norte_02,2025-09-17 08:45:00,Nokia,3977,348,339,67.9412042396314,186,202,189,391,358
MME_Norte_02,2025-09-17 09:00:00,Nokia,4073,370,350,62.23970603688308,195,196,190,383,369
MME_Norte_02,2025-09-17 09:15:00,Nokia,3792,341,317,70.82186272803156,120,180,170,368,333
MME_Norte_02,2025-09-17 09:30:00,Nokia,3681,384,375,61.14291464232198,157,172,161,428,399
MME_Norte_02,2025-09-17 09:45:00,Nokia,3778,397,374,67.05725563999229,165,193,182,453,391
MME_Norte_02,2025-09-17 10:00:00,Nokia,3332,328,314,51.52787307598115,122,158,145,378,346
MME_Norte_02,2025-09-17 10:15:00,Nokia,3768,388,377,53.5288886487132,168,178,168,428,402
MME_Norte_02,2025-09-17 10:30:00,Nokia,3459,356,353,51.609129982190666,165,168,180,384,378
MME_Norte_02,2025-09-17 10:45:00,Nokia,3320,368,344,45.53129709880575,119,175,149,404,360
MME_Norte_02,2025-09-17 11:00:00,Nokia,3710,338,328,57.101190992227245,145,184,170,365,355
MME_Norte_02,2025-09-17 11:15:00,Nokia,3328,339,328,45.52311126646596,139,160,157,369,339
MME_Norte_02,2025-09-17 11:30:00,Nokia,2404,220,203,37.188723244135744,123,135,108,236,220
MME_Norte_02,2025-09-17 11:45:00,Nokia,3707,371,342,55.387748268392514,168,196,186,426,358
MME_Norte_02,2025-09-17 12:00:00,Nokia,4642,464,431,65.86594068963285,159,219,211,508,450
MME_Norte_02,2025-09-17 12:15:00,Nokia,4413,428,401,68.04210049952579,169,226,209,454,424
MME_Norte_02,2025-09-17 12:30:00,Nokia,3686,384,360,57.105126056049826,145,179,172,438,377
MME_Norte_02,2025-09-17 12:45:00,Nokia,2789,302,273,58.560684479342214,165,147,140,318,292
MME_Norte_02,2025-09-17 13:00:00,Nokia,3813,381,370,52.927656320182145,153,208,188,401,399
MME_Norte_02,2025-09-17 13:15:00,Nokia,3949,389,365,61.86294571887373,156,209,189,406,386
MME_Norte_02,2025-09-17 13:30:00,Nokia,3038,299,279,56.782520012634635,159,148,150,333,291
MME_Norte_02,2025-09-17 13:45:00,Nokia,4785,501,464,67.59506713996429,146,230,231,526,487
MME_Norte_02,2025-09-17 14:00:00,Nokia,2592,267,267,39.251949072682876,128,122,115,308,283
MME_Norte_02,2025-09-17 14:15:00,Nokia,3000,303,277,58.67611588755458,146,146,149,335,290
MME_Norte_02,2025-09-17 14:30:00,Nokia,3353,338,332,51.386321614018854,147,182,165,385,345
MME_Norte_02,2025-09-17 14:45:00,Nokia,2761,278,265,40.15301585615069,150,145,125,301,277
MME_Norte_02,2025-09-17 15:00:00,Nokia,2612,259,250,43.4196852538191,74,121,135,293,266
MME_Norte_02,2025-09-17 15:15:00,Nokia,2664,235,223,56.401069127024684,155,147,114,243,243
MME_Norte_02,2025-09-17 15:30:00,Nokia,3478,314,307,53.5423588850939,155,174,162,346,325
MME_Norte_02,2025-09-17 15:45:00,Nokia,2890,291,273,53.65779310019501,129,140,131,325,283
MME_Norte_02,2025-09-17 16:00:00,Nokia,2680,265,246,46.67187291922208,126,120,132,286,256
MME_Norte_02,2025-09-17 16:15:00,Nokia,2675,270,263,44.09445765493707,118,134,118,293,263
MME_Norte_02,2025-09-17 16:30:00,Nokia,2800,269,260,44.09278064184298,110,143,125,288,273
MME_Norte_02,2025-09-17 16:45:00,Nokia,2846,270,261,38.641127582443715,160,131,141,310,279
MME_Norte_02,2025-09-17 17:00:00,Nokia,3573,368,357,52.4158836780986,175,170,176,401,376
MME_Norte_02,2025-09-17 17:15:00,Nokia,3339,334,308,51.64872655760764,141,171,153,376,328
MME_Norte_02,2025-09-17 17:30:00,Nokia,3201,335,314,46.02451677171005,103,157,150,360,328
MME_Norte_02,2025-09-17 17:45:00,Nokia,1618,156,147,46.90773377089033,107,87,76,177,142
MME_Norte_02,2025-09-17 18:00:00,Nokia,4659,452,424,68.45725595645365,190,247,234,499,438
MME_Norte_02,2025-09-17 18:15:00,Nokia,3967,404,389,66.49509059766694,158,195,205,455,418
MME_Norte_02,2025-09-17 18:30:00,Nokia,3033,303,276,49.21375001697899,152,147,130,332,288
MME_Norte_02,2025-09-17 18:45:00,Nokia,4124,457,442,64.52369614430074,204,205,204,510,474
MME_Norte_02,2025-09-17 19:00:00,Nokia,3766,329,321,57.3060905910234,170,198,174,369,332
MME_Norte_02,2025-09-17 19:15:00,Nokia,3330,351,338,69.62174787882692,174,172,158,390,360
MME_Norte_02,2025-09-17 19:30:00,Nokia,3971,410,389,54.413047821299386,223,201,186,450,401
MME_Norte_02,2025-09-17 19:45:00,Nokia,4126,400,398,56.941178918914034,151,200,192,443,423
MME_Norte_02,2025-09-17 20:00:00,Nokia,4277,427,414,64.74411765323595,159,205,203,481,429
MME_Norte_02,2025-09-17 20:15:00,Nokia,4413,464,433,58.83504827691074,160,213,212,503,444
MME_Norte_02,2025-09-17 20:30:00,Nokia,3944,363,342,58.717131597428505,181,186,174,387,351
MME_Norte_02,2025-09-17 20:45:00,Nokia,4494,478,457,60.45870826834836,201,235,212,530,473
MME_Norte_02,2025-09-17 21:00:00,Nokia,3758,346,317,57.55958520357578,116,198,184,371,337
MME_Norte_02,2025-09-17 21:15:00,Nokia,4711,475,445,64.41247563205498,188,249,220,544,465
MME_Norte_02,2025-09-17 21:30:00,Nokia,4669,467,449,69.93642089247068,193,227,233,511,482
MME_Norte_02,2025-09-17 21:45:00,Nokia,3858,405,381,62.937845071352186,162,184,171,447,394
MME_Norte_02,2025-09-17 22:00:00,Nokia,2062,232,214,41.61934239267855,89,108,94,269,218
MME_Norte_02,2025-09-17 22:15:00,Nokia,2418,240,223,45.59627752189544,104,148,111,271,227
MME_Norte_02,2025-09-17 22:30:00,Nokia,1770,156,144,40.51068865009652,95,98,89,169,152
MME_Norte_02,2025-09-17 22:45:00,Nokia,2350,253,239,31.822764035190158,65,115,100,274,250
MME_Norte_02,2025-09-17 23:00:00,Nokia,2185,240,222,29.855847881034947,114,122,100,273,214
MME_Norte_02,2025-09-17 23:15:00,Nokia,2855,251,241,42.734569564273926,128,144,135,258,265
MME_Norte_02,2025-09-17 23:30:00,Nokia,2316,235,217,48.28685081288914,88,116,103,271,227
MME_Norte_02,2025-09-17 23:45:00,Nokia,1679,169,158,41.20026689731304,94,87,76,204,174
MME_Norte_02,2025-09-18 00:00:00,Nokia,2301,220,206,37.61561107001882,75,112,94,240,217
MME_Norte_02,2025-09-18 00:15:00,Nokia,1304,135,126,42.93149491503975,72,69,44,148,140
MME_Norte_02,2025-09-18 00:30:00,Nokia,1878,187,171,39.00926851457053,67,89,83,195,183
MME_Norte_02,2025-09-18 00:45:00,Nokia,2187,233,216,38.985051055125076,127,125,102,257,232
MME_Norte_02,2025-09-18 01:00:00,Nokia,1208,95,92,30.304704173667304,70,47,51,103,96
MME_Norte_02,2025-09-18 01:15:00,Nokia,2149,201,184,44.588008430045775,69,92,98,226,190
MME_Norte_02,2025-09-18 01:30:00,Nokia,2147,206,196,45.257989280080494,94,118,90,220,201
MME_Norte_02,2025-09-18 01:45:00,Nokia,1836,170,163,38.8948364773448,57,91,90,196,144
MME_Norte_02,2025-09-18 02:00:00,Nokia,1797,198,190,33.347304299466046,95,91,76,210,197
MME_Norte_02,2025-09-18 02:15:00,Nokia,2346,234,221,49.072027978229265,96,121,109,243,232
MME_Norte_02,2025-09-18 02:30:00,Nokia,2213,259,250,41.87056395260421,81,102,91,272,274
MME_Norte_02,2025-09-18 02:45:00,Nokia,2483,239,228,51.67438621909314,128,117,126,263,229
MME_Norte_02,2025-09-18 03:00:00,Nokia,2155,210,195,48.969136676918005,100,113,103,245,211
MME_Norte_02,2025-09-18 03:15:00,Nokia,2164,237,229,43.89148161037513,114,105,102,251,235
MME_Norte_02,2025-09-18 03:30:00,Nokia,2072,200,189,46.29982586516586,114,102,87,205,214
MME_Norte_02,2025-09-18 03:45:00,Nokia,1919,178,165,51.013567353077214,98,92,82,200,191
MME_Norte_02,2025-09-18 04:00:00,Nokia,2127,204,184,50.64681726500791,70,103,97,239,199
MME_Norte_02,2025-09-18 04:15:00,Nokia,1799,201,192,41.32405667148491,100,90,94,198,198
MME_Norte_02,2025-09-18 04:30:00,Nokia,2211,219,209,42.924601437990894,78,113,93,238,219
MME_Norte_02,2025-09-18 04:45:00,Nokia,2196,207,197,40.16428806362346,114,121,98,228,208
MME_Norte_02,2025-09-18 05:00:00,Nokia,2085,217,204,42.684106448341545,83,101,93,237,217
MME_Norte_02,2025-09-18 05:15:00,Nokia,2165,191,183,40.30956830908517,99,104,106,207,193
MME_Norte_02,2025-09-18 05:30:00,Nokia,2661,266,257,47.33533132180409,125,129,123,286,272
MME_Norte_02,2025-09-18 05:45:00,Nokia,1516,113,104,35.03476196342755,94,67,68,130,101
MME_Norte_02,2025-09-18 06:00:00,Nokia,3124,303,285,52.56506129563825,172,146,150,344,318
MME_Norte_02,2025-09-18 06:15:00,Nokia,4063,391,366,55.91553554209779,185,201,192,421,387
MME_Norte_02,2025-09-18 06:30:00,Nokia,3417,339,305,52.933994816966155,108,158,165,367,332
MME_Norte_02,2025-09-18 06:45:00,Nokia,2765,302,286,45.11069905158262,102,139,141,329,313
MME_Norte_02,2025-09-18 07:00:00,Nokia,3478,355,335,51.96044472274939,149,172,180,387,354
MME_Norte_02,2025-09-18 07:15:00,Nokia,2514,255,245,44.60828858995902,132,130,115,269,242
MME_Norte_02,2025-09-18 07:30:00,Nokia,2405,225,211,44.69541788311051,116,112,103,230,231
MME_Norte_02,2025-09-18 07:45:00,Nokia,2275,209,204,43.31752346723595,97,111,122,226,217
MME_Norte_02,2025-09-18 08:00:00,Nokia,4575,469,451,68.18208214923577,182,238,217,511,464
MME_Norte_02,2025-09-18 08:15:00,Nokia,3933,407,383,62.407095558721224,138,206,185,458,407
MME_Norte_02,2025-09-18 08:30:00,Nokia,4082,399,372,52.174492208905065,129,195,186,432,400
MME_Norte_02,2025-09-18 08:45:00,Nokia,3890,414,380,66.23506839225763,145,204,182,451,395
MME_Norte_02,2025-09-18 09:00:00,Nokia,3987,446,440,52.78517895796198,170,195,194,499,459
MME_Norte_02,2025-09-18 09:15:00,Nokia,4672,452,433,65.40986372180609,212,250,243,500,462
MME_Norte_02,2025-09-18 09:30:00,Nokia,3507,329,310,58.81432264787861,177,186,164,363,324
MME_Norte_02,2025-09-18 09:45:00,Nokia,4331,414,385,68.99017541437917,212,223,205,459,396
MME_Norte_02,2025-09-18 10:00:00,Nokia,3038,282,262,48.63098029406013,98,152,154,305,278
