SMF_ID,Timestamp,SM_PduSessEstabAtt,SM_PduSessEstabSucc,SM_ActivePDUSessions,N4_SessEstabReq,N4_SessEstabSucc
SMF_Norte_01,2025-09-19 21:30:00,354,338,1979,382,357
SMF_Norte_01,2025-09-19 21:45:00,469,453,2379,512,486
SMF_Norte_01,2025-09-19 22:00:00,250,241,1090,260,254
SMF_Norte_01,2025-09-19 22:15:00,157,151,826,174,156
SMF_Norte_01,2025-09-19 22:30:00,219,209,950,228,224
SMF_Norte_01,2025-09-19 22:45:00,124,115,644,127,119
SMF_Norte_01,2025-09-19 23:00:00,283,272,1012,297,276
SMF_Norte_01,2025-09-19 23:15:00,143,136,924,165,150
SMF_Norte_01,2025-09-19 23:30:00,179,173,781,192,187
SMF_Norte_01,2025-09-19 23:45:00,161,157,605,178,162
SMF_Norte_01,2025-09-20 00:00:00,265,257,1123,281,271
SMF_Norte_01,2025-09-20 00:15:00,112,108,707,132,122
SMF_Norte_01,2025-09-20 00:30:00,179,175,954,188,180
SMF_Norte_01,2025-09-20 00:45:00,193,186,945,204,204
SMF_Norte_01,2025-09-20 01:00:00,178,171,889,191,182
SMF_Norte_01,2025-09-20 01:15:00,163,163,831,173,185
SMF_Norte_01,2025-09-20 01:30:00,257,251,848,284,241
SMF_Norte_01,2025-09-20 01:45:00,105,102,591,102,106
SMF_Norte_01,2025-09-20 02:00:00,137,134,766,150,142
SMF_Norte_01,2025-09-20 02:15:00,218,210,1071,239,226
SMF_Norte_01,2025-09-20 02:30:00,244,236,1001,281,238
SMF_Norte_01,2025-09-20 02:45:00,108,103,719,130,108
SMF_Norte_01,2025-09-20 03:00:00,179,172,933,198,183
SMF_Norte_01,2025-09-20 03:15:00,192,189,840,208,201
SMF_Norte_01,2025-09-20 03:30:00,134,129,740,146,126
SMF_Norte_01,2025-09-20 03:45:00,123,121,513,137,142
SMF_Norte_01,2025-09-20 04:00:00,201,195,981,220,199
SMF_Norte_01,2025-09-20 04:15:00,141,134,682,158,147
SMF_Norte_01,2025-09-20 04:30:00,109,106,683,116,117
SMF_Norte_01,2025-09-20 04:45:00,178,173,717,189,173
SMF_Norte_01,2025-09-20 05:00:00,152,148,688,175,163
SMF_Norte_01,2025-09-20 05:15:00,125,120,566,126,115
SMF_Norte_01,2025-09-20 05:30:00,84,80,673,78,92
SMF_Norte_01,2025-09-20 05:45:00,177,170,983,182,171
SMF_Norte_01,2025-09-20 06:00:00,254,243,1321,263,243
SMF_Norte_01,2025-09-20 06:15:00,278,275,1431,309,292
SMF_Norte_01,2025-09-20 06:30:00,240,235,1140,274,241
SMF_Norte_01,2025-09-20 06:45:00,283,275,1190,304,297
SMF_Norte_01,2025-09-20 07:00:00,344,336,1710,382,343
SMF_Norte_01,2025-09-20 07:15:00,203,202,934,214,239
SMF_Norte_01,2025-09-20 07:30:00,334,323,1376,339,333
SMF_Norte_01,2025-09-20 07:45:00,213,205,902,242,217
SMF_Norte_01,2025-09-20 08:00:00,363,362,1679,397,390
SMF_Norte_01,2025-09-20 08:15:00,305,293,1493,337,296
SMF_Norte_01,2025-09-20 08:30:00,362,357,1815,411,375
SMF_Norte_01,2025-09-20 08:45:00,201,193,1070,216,209
SMF_Norte_01,2025-09-20 09:00:00,273,273,1651,299,290
SMF_Norte_01,2025-09-20 09:15:00,312,306,1513,344,314
SMF_Norte_01,2025-09-20 09:30:00,343,340,1723,389,349
SMF_Norte_01,2025-09-20 09:45:00,309,302,1612,332,333
SMF_Norte_01,2025-09-20 10:00:00,236,227,1095,259,241
SMF_Norte_01,2025-09-20 10:15:00,272,267,1389,290,284
SMF_Norte_01,2025-09-20 10:30:00,197,191,1220,217,183
SMF_Norte_01,2025-09-20 10:45:00,170,168,923,181,173
SMF_Norte_01,2025-09-20 11:00:00,297,291,1434,329,298
SMF_Norte_01,2025-09-20 11:15:00,238,236,845,253,241
SMF_Norte_01,2025-09-20 11:30:00,211,207,1141,223,216
SMF_Norte_01,2025-09-20 11:45:00,159,157,1064,173,160
SMF_Norte_01,2025-09-20 12:00:00,294,278,1415,322,292
SMF_Norte_01,2025-09-20 12:15:00,263,254,1448,273,261
SMF_Norte_01,2025-09-20 12:30:00,260,250,1217,303,266
SMF_Norte_01,2025-09-20 12:45:00,307,300,1690,343,315
SMF_Norte_01,2025-09-20 13:00:00,239,229,1585,273,244
SMF_Norte_01,2025-09-20 13:15:00,463,458,2065,497,468
SMF_Norte_01,2025-09-20 13:30:00,362,345,1866,400,362
SMF_Norte_01,2025-09-20 13:45:00,354,348,1755,386,370
SMF_Norte_01,2025-09-20 14:00:00,198,194,967,223,192
SMF_Norte_01,2025-09-20 14:15:00,229,219,1223,270,231
SMF_Norte_01,2025-09-20 14:30:00,279,267,1400,338,272
SMF_Norte_01,2025-09-20 14:45:00,244,236,973,262,251
SMF_Norte_01,2025-09-20 15:00:00,301,292,1694,332,308
SMF_Norte_01,2025-09-20 15:15:00,196,191,1125,220,212
SMF_Norte_01,2025-09-20 15:30:00,144,135,753,165,134
SMF_Norte_01,2025-09-20 15:45:00,248,243,1208,274,256
SMF_Norte_01,2025-09-20 16:00:00,205,199,997,225,194
SMF_Norte_01,2025-09-20 16:15:00,244,238,1104,261,251
SMF_Norte_01,2025-09-20 16:30:00,264,255,1319,291,255
SMF_Norte_01,2025-09-20 16:45:00,241,232,1235,268,258
SMF_Norte_01,2025-09-20 17:00:00,196,191,1146,222,207
SMF_Norte_01,2025-09-20 17:15:00,264,260,1412,290,285
SMF_Norte_01,2025-09-20 17:30:00,173,163,967,195,162
SMF_Norte_01,2025-09-20 17:45:00,208,201,1204,214,216
SMF_Norte_01,2025-09-20 18:00:00,268,257,1348,299,271
SMF_Norte_01,2025-09-20 18:15:00,224,211,1277,247,209
SMF_Norte_01,2025-09-20 18:30:00,456,449,2185,505,476
SMF_Norte_01,2025-09-20 18:45:00,330,317,1459,367,342
SMF_Norte_01,2025-09-20 19:00:00,176,165,1019,198,179
SMF_Norte_01,2025-09-20 19:15:00,362,341,1644,394,373
SMF_Norte_01,2025-09-20 19:30:00,414,408,2095,444,419
SMF_Norte_01,2025-09-20 19:45:00,415,400,1972,463,418
SMF_Norte_01,2025-09-20 20:00:00,368,356,1786,416,357
SMF_Norte_01,2025-09-20 20:15:00,258,242,1651,300,253
SMF_Norte_01,2025-09-20 20:30:00,363,348,1672,399,366
SMF_Norte_01,2025-09-20 20:45:00,228,221,1020,236,229
SMF_Norte_01,2025-09-20 21:00:00,258,252,1582,274,262
SMF_Norte_01,2025-09-20 21:15:00,303,283,1362,335,298
SMF_Norte_01,2025-09-20 21:30:00,275,269,1252,312,274
SMF_Norte_01,2025-09-20 21:45:00,286,279,1631,319,307
SMF_Norte_01,2025-09-20 22:00:00,202,196,925,230,208
SMF_Norte_01,2025-09-20 22:15:00,119,116,697,115,135
SMF_Norte_01,2025-09-20 22:30:00,174,167,688,185,168
SMF_Norte_01,2025-09-20 22:45:00,115,112,827,134,119
SMF_Norte_01,2025-09-20 23:00:00,119,111,615,127,114
SMF_Norte_01,2025-09-20 23:15:00,203,196,1006,238,200
SMF_Norte_01,2025-09-20 23:30:00,105,99,710,136,102
SMF_Norte_01,2025-09-20 23:45:00,234,226,871,260,235
SMF_Norte_01,2025-09-21 00:00:00,160,153,629,162,159
SMF_Norte_01,2025-09-21 00:15:00,214,204,915,230,206
SMF_Norte_01,2025-09-21 00:30:00,136,129,821,137,131
SMF_Norte_01,2025-09-21 00:45:00,204,198,1017,213,198
SMF_Norte_01,2025-09-21 01:00:00,136,129,736,146,122
SMF_Norte_01,2025-09-21 01:15:00,198,191,1085,208,196
SMF_Norte_01,2025-09-21 01:30:00,163,161,770,183,173
SMF_Norte_01,2025-09-21 01:45:00,187,182,1064,200,182
SMF_Norte_01,2025-09-21 02:00:00,181,170,798,193,155
SMF_Norte_01,2025-09-21 02:15:00,189,182,913,211,212
SMF_Norte_01,2025-09-21 02:30:00,120,116,673,128,104
SMF_Norte_01,2025-09-21 02:45:00,242,233,1178,261,227
SMF_Norte_01,2025-09-21 03:00:00,226,219,1136,257,227
SMF_Norte_01,2025-09-21 03:15:00,147,143,664,175,141
SMF_Norte_01,2025-09-21 03:30:00,220,215,1108,221,215
SMF_Norte_01,2025-09-21 03:45:00,112,108,826,129,107
SMF_Norte_01,2025-09-21 04:00:00,115,112,684,132,106
SMF_Norte_01,2025-09-21 04:15:00,221,218,853,244,235
SMF_Norte_01,2025-09-21 04:30:00,134,128,649,160,142
SMF_Norte_01,2025-09-21 04:45:00,232,223,825,266,223
SMF_Norte_01,2025-09-21 05:00:00,196,191,712,222,198
SMF_Norte_01,2025-09-21 05:15:00,183,172,1058,201,175
SMF_Norte_01,2025-09-21 05:30:00,96,94,623,96,104
SMF_Norte_01,2025-09-21 05:45:00,174,173,794,190,182
SMF_Norte_01,2025-09-21 06:00:00,219,210,1239,225,231
SMF_Norte_01,2025-09-21 06:15:00,239,233,1258,253,253
SMF_Norte_01,2025-09-21 06:30:00,275,266,1536,312,277
SMF_Norte_01,2025-09-21 06:45:00,167,162,894,175,163
SMF_Norte_01,2025-09-21 07:00:00,232,221,1231,243,230
SMF_Norte_01,2025-09-21 07:15:00,263,247,1259,292,268
SMF_Norte_01,2025-09-21 07:30:00,325,316,1265,360,339
SMF_Norte_01,2025-09-21 07:45:00,290,279,1596,330,297
SMF_Norte_01,2025-09-21 08:00:00,272,264,1514,287,289
SMF_Norte_01,2025-09-21 08:15:00,425,416,1773,451,433
SMF_Norte_01,2025-09-21 08:30:00,328,321,1839,361,331
SMF_Norte_01,2025-09-21 08:45:00,278,267,1570,316,272
SMF_Norte_01,2025-09-21 09:00:00,304,292,1483,333,313
SMF_Norte_01,2025-09-21 09:15:00,415,391,1958,455,412
SMF_Norte_01,2025-09-21 09:30:00,351,345,1690,381,358
SMF_Norte_01,2025-09-21 09:45:00,276,267,1447,296,266
SMF_Norte_01,2025-09-21 10:00:00,289,278,1523,309,288
SMF_Norte_01,2025-09-21 10:15:00,302,289,1575,344,291
SMF_Norte_01,2025-09-21 10:30:00,251,245,1115,266,253
SMF_Norte_01,2025-09-21 10:45:00,295,290,1450,304,313
SMF_Norte_01,2025-09-21 11:00:00,293,282,1320,305,298
SMF_Norte_01,2025-09-21 11:15:00,222,213,946,226,226
SMF_Norte_01,2025-09-21 11:30:00,212,205,1003,231,189
SMF_Norte_01,2025-09-21 11:45:00,286,274,1493,306,303
SMF_Norte_01,2025-09-21 12:00:00,293,287,1488,329,309
SMF_Norte_01,2025-09-21 12:15:00,255,245,1322,282,261
SMF_Norte_01,2025-09-21 12:30:00,335,332,1692,360,357
SMF_Norte_01,2025-09-21 12:45:00,224,216,1176,239,226
SMF_Norte_01,2025-09-21 13:00:00,304,298,1510,319,310
SMF_Norte_01,2025-09-21 13:15:00,260,252,1505,272,275
SMF_Norte_01,2025-09-21 13:30:00,359,352,1736,383,380
SMF_Norte_01,2025-09-21 13:45:00,261,250,1442,288,267
SMF_Norte_01,2025-09-21 14:00:00,224,222,979,253,241
SMF_Norte_01,2025-09-21 14:15:00,245,246,1377,268,242
SMF_Norte_01,2025-09-21 14:30:00,248,241,1024,276,272
SMF_Norte_01,2025-09-21 14:45:00,263,252,1357,255,263
SMF_Norte_01,2025-09-21 15:00:00,179,174,897,196,194
SMF_Norte_01,2025-09-21 15:15:00,310,299,1438,329,309
SMF_Norte_01,2025-09-21 15:30:00,318,315,1197,356,332
SMF_Norte_01,2025-09-21 15:45:00,165,161,1088,187,174
SMF_Norte_01,2025-09-21 16:00:00,292,279,1266,335,296
SMF_Norte_01,2025-09-21 16:15:00,223,215,1290,258,225
SMF_Norte_01,2025-09-21 16:30:00,231,227,1078,264,244
SMF_Norte_01,2025-09-21 16:45:00,265,250,1217,299,261
SMF_Norte_01,2025-09-21 17:00:00,279,264,1361,317,271
SMF_Norte_01,2025-09-21 17:15:00,157,150,992,176,149
SMF_Norte_01,2025-09-21 17:30:00,309,298,1442,341,306
SMF_Norte_01,2025-09-21 17:45:00,297,287,1109,328,317
SMF_Norte_01,2025-09-21 18:00:00,289,282,1584,300,300
SMF_Norte_01,2025-09-21 18:15:00,336,321,1571,372,340
SMF_Norte_01,2025-09-21 18:30:00,255,248,1427,287,262
SMF_Norte_01,2025-09-21 18:45:00,311,304,1545,358,320
SMF_Norte_01,2025-09-21 19:00:00,330,320,1553,369,323
SMF_Norte_01,2025-09-21 19:15:00,381,374,1833,402,404
SMF_Norte_01,2025-09-21 19:30:00,399,387,2116,448,398
SMF_Norte_01,2025-09-21 19:45:00,325,309,1654,355,323
SMF_Norte_01,2025-09-21 20:00:00,392,381,1886,423,394
SMF_Norte_01,2025-09-21 20:15:00,320,308,1561,340,310
SMF_Norte_01,2025-09-21 20:30:00,271,265,1428,297,268
SMF_Norte_01,2025-09-21 20:45:00,345,333,1695,382,351
SMF_Norte_01,2025-09-21 21:00:00,325,311,1821,347,322
SMF_Norte_01,2025-09-21 21:15:00,339,327,1471,354,339
SMF_Norte_01,2025-09-21 21:30:00,276,263,1422,305,295
SMF_Norte_01,2025-09-21 21:45:00,375,372,1695,400,376
SMF_Norte_01,2025-09-21 22:00:00,206,200,860,219,208
SMF_Norte_01,2025-09-21 22:15:00,69,67,540,75,63
SMF_Norte_01,2025-09-21 22:30:00,191,184,618,225,200
SMF_Norte_01,2025-09-21 22:45:00,88,85,590,87,57
SMF_Norte_01,2025-09-21 23:00:00,171,165,797,195,177
SMF_Norte_01,2025-09-21 23:15:00,245,241,1002,291,247
SMF_Norte_01,2025-09-21 23:30:00,166,157,917,178,153
SMF_Norte_01,2025-09-21 23:45:00,153,150,534,180,150
SMF_Norte_01,2025-09-22 00:00:00,179,173,811,203,189
SMF_Norte_01,2025-09-22 00:15:00,161,164,944,168,173
SMF_Norte_01,2025-09-22 00:30:00,196,186,1044,212,209
SMF_Norte_01,2025-09-22 00:45:00,200,194,1160,229,192
SMF_Norte_01,2025-09-22 01:00:00,164,159,829,177,157
SMF_Norte_01,2025-09-22 01:15:00,133,130,841,152,137
SMF_Norte_01,2025-09-22 01:30:00,134,131,733,163,129
SMF_Norte_01,2025-09-22 01:45:00,226,225,981,236,242
SMF_Norte_01,2025-09-22 02:00:00,171,164,755,185,184
SMF_Norte_01,2025-09-22 02:15:00,242,237,1138,265,248
SMF_Norte_01,2025-09-22 02:30:00,163,162,994,181,166
SMF_Norte_01,2025-09-22 02:45:00,206,198,1052,231,201
SMF_Norte_01,2025-09-22 03:00:00,176,169,919,188,182
SMF_Norte_01,2025-09-22 03:15:00,166,165,773,170,169
SMF_Norte_01,2025-09-22 03:30:00,221,209,940,257,229
SMF_Norte_01,2025-09-22 03:45:00,140,137,754,140,146
SMF_Norte_01,2025-09-22 04:00:00,163,159,855,175,167
SMF_Norte_01,2025-09-22 04:15:00,212,202,1003,220,217
SMF_Norte_01,2025-09-22 04:30:00,178,174,840,177,182
SMF_Norte_01,2025-09-22 04:45:00,197,186,923,219,176
SMF_Norte_01,2025-09-22 05:00:00,152,145,910,160,162
SMF_Norte_01,2025-09-22 05:15:00,100,97,815,112,85
SMF_Norte_01,2025-09-22 05:30:00,182,175,839,193,186
SMF_Norte_01,2025-09-22 05:45:00,203,198,1198,206,212
SMF_Norte_01,2025-09-22 06:00:00,294,283,1428,337,298
SMF_Norte_01,2025-09-22 06:15:00,293,281,1468,319,286
SMF_Norte_01,2025-09-22 06:30:00,306,297,1598,340,325
SMF_Norte_01,2025-09-22 06:45:00,315,303,1582,338,314
SMF_Norte_01,2025-09-22 07:00:00,296,282,1533,311,285
SMF_Norte_01,2025-09-22 07:15:00,275,270,1478,297,286
SMF_Norte_01,2025-09-22 07:30:00,332,325,1608,376,347
SMF_Norte_01,2025-09-22 07:45:00,258,246,1376,293,242
SMF_Norte_01,2025-09-22 08:00:00,378,363,1820,432,390
SMF_Norte_01,2025-09-22 08:15:00,340,334,1649,366,359
SMF_Norte_01,2025-09-22 08:30:00,438,414,2063,474,423
SMF_Norte_01,2025-09-22 08:45:00,396,371,2244,430,392
SMF_Norte_01,2025-09-22 09:00:00,383,371,1883,428,399
SMF_Norte_01,2025-09-22 09:15:00,376,358,1958,399,373
SMF_Norte_01,2025-09-22 09:30:00,330,322,1410,353,344
SMF_Norte_01,2025-09-22 09:45:00,375,361,1900,413,370
SMF_Norte_01,2025-09-22 10:00:00,271,261,1429,300,262
SMF_Norte_01,2025-09-22 10:15:00,270,262,1152,287,291
SMF_Norte_01,2025-09-22 10:30:00,234,228,1182,261,252
SMF_Norte_01,2025-09-22 10:45:00,325,311,1527,364,312
SMF_Norte_01,2025-09-22 11:00:00,364,353,1816,404,376
SMF_Norte_01,2025-09-22 11:15:00,245,241,1313,266,260
SMF_Norte_01,2025-09-22 11:30:00,325,310,1735,365,326
SMF_Norte_01,2025-09-22 11:45:00,298,291,1535,321,292
SMF_Norte_01,2025-09-22 12:00:00,329,311,1725,358,325
SMF_Norte_01,2025-09-22 12:15:00,380,367,1963,402,379
SMF_Norte_01,2025-09-22 12:30:00,338,320,1498,376,345
SMF_Norte_01,2025-09-22 12:45:00,314,309,1558,338,324
SMF_Norte_01,2025-09-22 13:00:00,445,427,1864,496,443
SMF_Norte_01,2025-09-22 13:15:00,524,512,2432,571,537
SMF_Norte_01,2025-09-22 13:30:00,449,427,2181,500,441
SMF_Norte_01,2025-09-22 13:45:00,411,400,1851,457,413
SMF_Norte_01,2025-09-22 14:00:00,278,270,1404,307,273
SMF_Norte_01,2025-09-22 14:15:00,154,148,893,175,142
SMF_Norte_01,2025-09-22 14:30:00,266,246,1441,297,261
SMF_Norte_01,2025-09-22 14:45:00,269,257,1252,291,270
SMF_Norte_01,2025-09-22 15:00:00,262,260,1465,280,263
SMF_Norte_01,2025-09-22 15:15:00,282,269,1521,323,269
SMF_Norte_01,2025-09-22 15:30:00,316,305,1534,368,313
SMF_Norte_01,2025-09-22 15:45:00,289,286,1377,310,301
SMF_Norte_01,2025-09-22 16:00:00,304,285,1627,353,298
SMF_Norte_01,2025-09-22 16:15:00,257,250,1263,279,266
SMF_Norte_01,2025-09-22 16:30:00,192,187,1080,227,194
SMF_Norte_01,2025-09-22 16:45:00,282,269,1444,313,283
SMF_Norte_01,2025-09-22 17:00:00,202,195,1024,229,217
SMF_Norte_01,2025-09-22 17:15:00,320,313,1753,347,325
SMF_Norte_01,2025-09-22 17:30:00,224,220,1482,254,238
SMF_Norte_01,2025-09-22 17:45:00,238,227,1246,281,237
SMF_Norte_01,2025-09-22 18:00:00,351,333,1853,402,349
SMF_Norte_01,2025-09-22 18:15:00,485,459,2173,537,494
SMF_Norte_01,2025-09-22 18:30:00,412,407,2000,452,434
SMF_Norte_01,2025-09-22 18:45:00,350,332,1925,395,349
SMF_Norte_01,2025-09-22 19:00:00,345,340,1641,380,354
SMF_Norte_01,2025-09-22 19:15:00,485,461,2128,540,477
SMF_Norte_01,2025-09-22 19:30:00,514,509,2436,569,537
SMF_Norte_01,2025-09-22 19:45:00,511,481,2530,585,485
SMF_Norte_01,2025-09-22 20:00:00,496,492,2489,563,525
SMF_Norte_01,2025-09-22 20:15:00,482,464,2391,528,484
SMF_Norte_01,2025-09-22 20:30:00,354,345,1891,390,355
SMF_Norte_01,2025-09-22 20:45:00,401,392,1753,441,398
SMF_Norte_01,2025-09-22 21:00:00,385,377,1822,421,396
SMF_Norte_01,2025-09-22 21:15:00,339,329,1707,369,342
SMF_Norte_01,2025-09-22 21:30:00,356,345,1629,390,359
SMF_Norte_01,2025-09-22 21:45:00,332,327,1531,368,349
SMF_Norte_01,2025-09-22 22:00:00,235,227,872,256,222
SMF_Norte_01,2025-09-22 22:15:00,180,172,993,189,176
SMF_Norte_01,2025-09-22 22:30:00,198,193,898,220,202
SMF_Norte_01,2025-09-22 22:45:00,179,171,724,205,179
SMF_Norte_01,2025-09-22 23:00:00,109,106,746,93,106
SMF_Norte_01,2025-09-22 23:15:00,213,203,1041,233,209
SMF_Norte_01,2025-09-22 23:30:00,136,136,660,143,155
SMF_Norte_01,2025-09-22 23:45:00,147,142,704,176,159
SMF_Norte_01,2025-09-23 00:00:00,153,145,918,165,157
SMF_Norte_01,2025-09-23 00:15:00,228,223,976,243,222
SMF_Norte_01,2025-09-23 00:30:00,113,110,567,132,107
SMF_Norte_01,2025-09-23 00:45:00,150,144,890,174,162
SMF_Norte_01,2025-09-23 01:00:00,212,208,997,233,226
SMF_Norte_01,2025-09-23 01:15:00,157,155,743,163,164
SMF_Norte_01,2025-09-23 01:30:00,154,148,812,159,150
SMF_Norte_01,2025-09-23 01:45:00,163,157,771,176,168
SMF_Norte_01,2025-09-23 02:00:00,135,132,715,143,159
SMF_Norte_01,2025-09-23 02:15:00,203,197,1144,215,218
SMF_Norte_01,2025-09-23 02:30:00,267,260,1044,287,260
SMF_Norte_01,2025-09-23 02:45:00,205,201,1042,219,231
SMF_Norte_01,2025-09-23 03:00:00,122,122,803,131,122
SMF_Norte_01,2025-09-23 03:15:00,173,169,822,181,194
SMF_Norte_01,2025-09-23 03:30:00,106,102,660,118,93
SMF_Norte_01,2025-09-23 03:45:00,136,134,843,163,121
SMF_Norte_01,2025-09-23 04:00:00,176,168,1158,206,191
SMF_Norte_01,2025-09-23 04:15:00,140,136,894,149,143
SMF_Norte_01,2025-09-23 04:30:00,168,162,1035,195,180
SMF_Norte_01,2025-09-23 04:45:00,201,194,1039,213,201
SMF_Norte_01,2025-09-23 05:00:00,157,155,792,167,151
SMF_Norte_01,2025-09-23 05:15:00,140,131,737,152,131
SMF_Norte_01,2025-09-23 05:30:00,217,206,1083,253,219
SMF_Norte_01,2025-09-23 05:45:00,183,177,1041,212,195
SMF_Norte_01,2025-09-23 06:00:00,243,233,1068,281,256
SMF_Norte_01,2025-09-23 06:15:00,359,344,1714,405,354
SMF_Norte_01,2025-09-23 06:30:00,143,136,885,156,151
SMF_Norte_01,2025-09-23 06:45:00,305,288,1436,330,304
SMF_Norte_01,2025-09-23 07:00:00,196,194,1229,212,213
SMF_Norte_01,2025-09-23 07:15:00,254,247,1439,286,260
SMF_Norte_01,2025-09-23 07:30:00,212,207,1186,233,226
SMF_Norte_01,2025-09-23 07:45:00,272,267,1415,279,270
SMF_Norte_01,2025-09-23 08:00:00,320,318,1538,358,342
SMF_Norte_01,2025-09-23 08:15:00,459,440,2478,498,450
SMF_Norte_01,2025-09-23 08:30:00,434,414,2061,472,430
SMF_Norte_01,2025-09-23 08:45:00,398,383,2120,447,406
SMF_Norte_01,2025-09-23 09:00:00,430,423,2087,475,443
SMF_Norte_01,2025-09-23 09:15:00,392,387,1831,427,414
SMF_Norte_01,2025-09-23 09:30:00,418,408,1864,462,436
SMF_Norte_01,2025-09-23 09:45:00,317,306,1732,357,314
SMF_Norte_01,2025-09-23 10:00:00,292,285,1407,329,290
SMF_Norte_01,2025-09-23 10:15:00,323,311,1668,345,319
SMF_Norte_01,2025-09-23 10:30:00,252,245,1232,284,265
SMF_Norte_01,2025-09-23 10:45:00,285,278,1432,321,296
SMF_Norte_01,2025-09-23 11:00:00,358,349,1635,394,355
SMF_Norte_01,2025-09-23 11:15:00,370,356,1676,412,378
SMF_Norte_01,2025-09-23 11:30:00,333,320,1871,360,328
SMF_Norte_01,2025-09-23 11:45:00,275,266,1300,302,284
SMF_Norte_01,2025-09-23 12:00:00,339,328,1622,374,340
SMF_Norte_01,2025-09-23 12:15:00,361,351,1863,387,369
SMF_Norte_01,2025-09-23 12:30:00,423,410,2093,463,433
SMF_Norte_01,2025-09-23 12:45:00,494,485,2483,556,498
SMF_Norte_01,2025-09-23 13:00:00,337,326,1553,371,345
SMF_Norte_01,2025-09-23 13:15:00,315,293,1657,357,289
SMF_Norte_01,2025-09-23 13:30:00,527,499,2662,570,524
SMF_Norte_01,2025-09-23 13:45:00,348,335,1695,386,365
SMF_Norte_01,2025-09-23 14:00:00,316,302,1601,363,308
SMF_Norte_01,2025-09-23 14:15:00,261,248,1424,285,262
SMF_Norte_01,2025-09-23 14:30:00,307,295,1672,316,305
SMF_Norte_01,2025-09-23 14:45:00,234,229,1421,266,232
SMF_Norte_01,2025-09-23 15:00:00,268,265,1372,305,271
SMF_Norte_01,2025-09-23 15:15:00,339,323,1645,361,336
SMF_Norte_01,2025-09-23 15:30:00,262,256,1512,294,268
SMF_Norte_01,2025-09-23 15:45:00,318,311,1426,351,315
SMF_Norte_01,2025-09-23 16:00:00,330,316,1307,363,334
SMF_Norte_01,2025-09-23 16:15:00,275,259,1564,300,271
SMF_Norte_01,2025-09-23 16:30:00,344,334,1344,375,346
SMF_Norte_01,2025-09-23 16:45:00,160,158,965,170,158
SMF_Norte_01,2025-09-23 17:00:00,309,295,1582,329,314
SMF_Norte_01,2025-09-23 17:15:00,239,226,1381,260,237
SMF_Norte_01,2025-09-23 17:30:00,318,306,1599,352,319
SMF_Norte_01,2025-09-23 17:45:00,337,314,1621,381,341
SMF_Norte_01,2025-09-23 18:00:00,416,412,1920,470,432
SMF_Norte_01,2025-09-23 18:15:00,292,279,1544,331,300
SMF_Norte_01,2025-09-23 18:30:00,510,487,2536,565,523
SMF_Norte_01,2025-09-23 18:45:00,358,341,1982,398,351
SMF_Norte_01,2025-09-23 19:00:00,389,383,1960,430,405
SMF_Norte_01,2025-09-23 19:15:00,412,398,1983,463,413
SMF_Norte_01,2025-09-23 19:30:00,416,404,2002,450,416
SMF_Norte_01,2025-09-23 19:45:00,401,394,1933,431,403
SMF_Norte_01,2025-09-23 20:00:00,380,360,2043,421,372
SMF_Norte_01,2025-09-23 20:15:00,397,392,1752,431,420
SMF_Norte_01,2025-09-23 20:30:00,368,360,1804,402,385
SMF_Norte_01,2025-09-23 20:45:00,406,388,1851,447,403
SMF_Norte_01,2025-09-23 21:00:00,404,393,1858,436,403
SMF_Norte_01,2025-09-23 21:15:00,447,436,2123,508,439
SMF_Norte_01,2025-09-23 21:30:00,356,344,1540,404,366
SMF_Norte_01,2025-09-23 21:45:00,370,364,1918,408,384
SMF_Norte_01,2025-09-23 22:00:00,196,194,915,204,209
SMF_Norte_01,2025-09-23 22:15:00,192,188,876,215,198
SMF_Norte_01,2025-09-23 22:30:00,217,208,1114,227,227
SMF_Norte_01,2025-09-23 22:45:00,145,140,740,145,151
SMF_Norte_01,2025-09-23 23:00:00,138,135,802,142,128
SMF_Norte_01,2025-09-23 23:15:00,127,126,615,141,143
SMF_Norte_01,2025-09-23 23:30:00,131,128,684,150,147
SMF_Norte_01,2025-09-23 23:45:00,216,213,925,250,240
SMF_Centro_01,2025-09-10 00:00:00,218,212,1174,245,231
SMF_Centro_01,2025-09-10 00:15:00,144,137,764,148,123
SMF_Centro_01,2025-09-10 00:30:00,186,175,711,206,187
SMF_Centro_01,2025-09-10 00:45:00,134,130,702,155,132
SMF_Centro_01,2025-09-10 01:00:00,215,215,973,240,231
SMF_Centro_01,2025-09-10 01:15:00,182,181,849,206,176
SMF_Centro_01,2025-09-10 01:30:00,184,176,808,193,187
SMF_Centro_01,2025-09-10 01:45:00,121,120,587,122,136
SMF_Centro_01,2025-09-10 02:00:00,168,159,881,196,165
SMF_Centro_01,2025-09-10 02:15:00,195,188,790,213,202
SMF_Centro_01,2025-09-10 02:30:00,129,127,655,142,134
SMF_Centro_01,2025-09-10 02:45:00,173,168,858,218,181
SMF_Centro_01,2025-09-10 03:00:00,199,193,834,225,192
SMF_Centro_01,2025-09-10 03:15:00,124,123,636,148,132
SMF_Centro_01,2025-09-10 03:30:00,219,213,1119,237,228
SMF_Centro_01,2025-09-10 03:45:00,75,73,575,100,79
SMF_Centro_01,2025-09-10 04:00:00,192,188,1110,229,186
SMF_Centro_01,2025-09-10 04:15:00,220,212,1116,241,231
SMF_Centro_01,2025-09-10 04:30:00,211,208,823,230,211
