UPF_ID,Timestamp,GTP_N3_Octets_DL,GTP_N3_Octets_UL,GTP_N3_Packets_DL,GTP_N3_Packets_UL,N6_Throughput_DL,N6_Throughput_UL,Packet_Loss_Rate_UL
UPF_Norte_01,2025-09-12 20:15:00,501499834,269315960,500736,262820,6.874122885003331,2.41306428821835,0.14563292726106697
UPF_Norte_01,2025-09-12 20:30:00,590625357,371305984,699605,368411,13.132592865174527,5.511188806130938,0.05019039026261746
UPF_Norte_01,2025-09-12 20:45:00,966767007,262107911,416861,208958,6.9294185028699005,3.132922555472034,0.047959055849892684
UPF_Norte_01,2025-09-12 21:00:00,1114343280,396059493,603572,306585,9.328308532354148,5.919087560871742,0.022998859516528664
UPF_Norte_01,2025-09-12 21:15:00,702292456,362592585,384850,195687,7.893598910142115,4.587133897373417,0.0
UPF_Norte_01,2025-09-12 21:30:00,910603845,348912507,356303,353175,8.981973936858418,4.202142462775751,0.15597703414244082
UPF_Norte_01,2025-09-12 21:45:00,1108947205,552673971,689009,346435,10.977074217910872,5.980795444415062,0.0852793576045217
UPF_Norte_01,2025-09-12 22:00:00,518780220,197062318,407183,172404,3.4871877277360324,1.3446742675395338,0.09877028607786718
UPF_Norte_01,2025-09-12 22:15:00,561118300,210411006,318825,138982,0.6162522728481301,0.9423241387248928,0.1389682356544652
UPF_Norte_01,2025-09-12 22:30:00,248990444,10416811,146391,65583,2.798475385043506,0.0,0.09496050165962601
UPF_Norte_01,2025-09-12 22:45:00,-19726765,119198468,103701,83062,4.315489542420984,2.1204769888834365,0.18223108284819858
UPF_Norte_01,2025-09-12 23:00:00,77835502,114931302,190446,8728,0.0,0.12987417271539603,0.053110459550378686
UPF_Norte_01,2025-09-12 23:15:00,374015065,82029858,243256,30797,1.198021116336284,0.6283962885008392,0.055689853570809585
UPF_Norte_01,2025-09-12 23:30:00,194619115,-21893502,349787,62099,3.9888149357867264,0.682913696337086,0.07790526459520168
UPF_Norte_01,2025-09-12 23:45:00,404671436,159474622,129580,64858,3.307464236643452,1.7950623394505816,0.13148047564294113
UPF_Norte_01,2025-09-13 00:00:00,379186076,142508730,218896,-11818,2.5934173389484165,1.125468421929856,0.011012417031739621
UPF_Norte_01,2025-09-13 00:15:00,281080454,30760616,247992,54246,2.5062212745230785,1.8874052399194954,0.12813680944901176
UPF_Norte_01,2025-09-13 00:30:00,344219287,-112046845,-34852,35039,2.0515214089767024,2.2756872784121907,0.13188274896832866
UPF_Norte_01,2025-09-13 00:45:00,268805931,190039941,-31578,64192,1.1966624425200976,0.9594513248983783,0.10190290856354886
UPF_Norte_01,2025-09-13 01:00:00,663269246,198597810,163578,159933,4.4465490730408295,0.44528499942963573,0.0
UPF_Norte_01,2025-09-13 01:15:00,115594343,128756444,99834,52042,2.515384094427443,1.2851269125928475,0.1581962504069527
UPF_Norte_01,2025-09-13 01:30:00,135255081,141371672,75408,71722,4.218031800617389,2.3393233592045517,0.03751711719312965
UPF_Norte_01,2025-09-13 01:45:00,258267550,11063317,236077,41992,2.0276339014887106,1.2192810273830625,0.14056942020881272
UPF_Norte_01,2025-09-13 02:00:00,417131351,181604528,39617,22858,3.7922503948293906,1.5748555374254076,0.09844987841455079
UPF_Norte_01,2025-09-13 02:15:00,259759260,200952650,280444,14606,2.0071648731248555,1.4690421901642503,0.10141083741190633
UPF_Norte_01,2025-09-13 02:30:00,460996050,168877916,-28432,-55712,2.823526013969489,0.9064656426358715,0.1398484669264896
UPF_Norte_01,2025-09-13 02:45:00,16105838,103696679,188926,4374,2.646413134407518,0.0,0.13862673746253817
UPF_Norte_01,2025-09-13 03:00:00,472537882,122242736,144361,231461,7.392128411712682,2.9521841353436353,0.032468813617198486
UPF_Norte_01,2025-09-13 03:15:00,302101659,2729222,125794,20755,2.606031487215204,0.9258844239514761,0.01464165580903147
UPF_Norte_01,2025-09-13 03:30:00,249997611,47777413,133278,-3350,4.475622511357907,2.378998181140793,0.12152946331107688
UPF_Norte_01,2025-09-13 03:45:00,259233775,49593997,195348,61207,2.8941792099119574,0.7065771087332282,0.18811107935864743
UPF_Norte_01,2025-09-13 04:00:00,191877643,101041851,182820,78781,1.9482217866961662,0.7865234596826898,0.14942406659171664
UPF_Norte_01,2025-09-13 04:15:00,37187758,14822027,150978,38925,0.14959116654938742,1.5336007523721882,0.07361413867629268
UPF_Norte_01,2025-09-13 04:30:00,396529234,82945333,129313,63397,2.6628572294514026,0.6959285520341132,0.12499180402756363
UPF_Norte_01,2025-09-13 04:45:00,11554433,92232330,164205,92377,3.4721050637552158,2.363150488641879,0.004778942299837968
UPF_Norte_01,2025-09-13 05:00:00,193004888,-42639412,82318,23220,3.046242222758446,0.43873221941954843,0.07002903687655689
UPF_Norte_01,2025-09-13 05:15:00,5892073,74122277,22629,69152,1.5117795152679536,0.3770255650368969,0.10701246300557518
UPF_Norte_01,2025-09-13 05:30:00,16963432,104555655,183136,47771,2.3677530669496902,0.5126801285885535,0.19924784275691315
UPF_Norte_01,2025-09-13 05:45:00,155240406,149146165,55301,67249,4.185551339765128,0.6330188015032643,0.054189902098702745
UPF_Norte_01,2025-09-13 06:00:00,465858406,297307807,267409,188803,4.751084327471801,3.2986530126402664,0.027098932354814795
UPF_Norte_01,2025-09-13 06:15:00,563646765,146331641,143727,128084,5.120306748862589,2.2250685217509414,0.09754652775010185
UPF_Norte_01,2025-09-13 06:30:00,796124230,280362650,456425,342605,7.970018760101443,2.2335713961606127,0.13683574256081854
UPF_Norte_01,2025-09-13 06:45:00,646021118,269892410,286601,222958,5.3340404325142625,2.007851543100986,0.13914448002871144
UPF_Norte_01,2025-09-13 07:00:00,454842192,196988338,278670,160093,4.805088288819493,1.2750108342617548,0.09733574065154653
UPF_Norte_01,2025-09-13 07:15:00,440685545,383584618,523734,230107,3.4254639394829014,3.3599337055348437,0.1006511957250162
UPF_Norte_01,2025-09-13 07:30:00,448230231,177928567,442033,185956,6.020154742190512,1.5307889937201908,0.0
UPF_Norte_01,2025-09-13 07:45:00,459414130,236535949,467226,184299,5.07039859231147,3.022856318359624,0.18662830117724924
UPF_Norte_01,2025-09-13 08:00:00,704301225,241924245,350701,119377,6.9777217756683125,3.1554385641783593,0.19616184422203845
UPF_Norte_01,2025-09-13 08:15:00,802022538,420546582,485707,323447,10.013417630459312,5.108827294940021,0.1858973224972268
UPF_Norte_01,2025-09-13 08:30:00,587285220,150361998,300149,143685,4.180857654669254,3.0918737358740613,0.06988068878240455
UPF_Norte_01,2025-09-13 08:45:00,699057745,470066329,357335,248255,7.9968078375705,3.8862754705533096,0.08675233176039095
UPF_Norte_01,2025-09-13 09:00:00,735150525,89360107,129969,139681,4.720487076656924,2.699484897479752,0.0
UPF_Norte_01,2025-09-13 09:15:00,728157737,423054603,554105,295889,7.3663479767795454,5.452017747115657,0.030117145662062694
UPF_Norte_01,2025-09-13 09:30:00,513631958,256963305,611283,288973,7.54168324606664,4.778981063626098,0.08560112676397076
UPF_Norte_01,2025-09-13 09:45:00,1116768099,469293145,621394,319614,8.057619649651098,4.305821509770979,0.15529339130584727
UPF_Norte_01,2025-09-13 10:00:00,506193471,372706415,352240,161479,7.990003275033989,3.365580591669211,0.06438895407684447
UPF_Norte_01,2025-09-13 10:15:00,453634792,208695169,250889,198221,4.804396142129632,3.234892848568338,0.10470056287757018
UPF_Norte_01,2025-09-13 10:30:00,281010596,286016965,-31584,234998,3.271555713072458,2.4758263649476073,0.10127833320384985
UPF_Norte_01,2025-09-13 10:45:00,583245500,423332597,539457,218083,5.000069036122519,4.122767721396139,0.05721872314366726
UPF_Norte_01,2025-09-13 11:00:00,455275850,200447752,273985,132343,2.3227010260845367,1.4214377037445765,0.1329936800179708
UPF_Norte_01,2025-09-13 11:15:00,561301239,330130548,296813,199588,3.543648077137718,1.743216771770578,0.13082587557339975
UPF_Norte_01,2025-09-13 11:30:00,418594545,257715150,456028,142567,5.886293637743217,2.7322295942000157,0.0979325462683785
UPF_Norte_01,2025-09-13 11:45:00,256498193,120876662,191684,90260,5.509587491667993,3.423494602251299,0.14946435776660444
UPF_Norte_01,2025-09-13 12:00:00,745280205,277889583,412429,154723,4.552978034122899,3.40778784806591,0.03769018601547708
UPF_Norte_01,2025-09-13 12:15:00,725648924,354689059,416939,292273,5.5575076872548355,4.5812908107086745,0.16678349853848012
UPF_Norte_01,2025-09-13 12:30:00,809427033,282470817,598385,221108,7.32253399076672,2.035503887045745,0.024439908330476573
UPF_Norte_01,2025-09-13 12:45:00,578962437,333621522,275332,193114,4.579173753142143,2.604614764457785,0.059335957134315206
UPF_Norte_01,2025-09-13 13:00:00,748388643,391848312,297447,330478,7.075988395109676,3.9169802287796065,0.030687195999500677
UPF_Norte_01,2025-09-13 13:15:00,547805558,447943671,564774,336698,9.409730102048757,3.154869876458374,0.13712156736340272
UPF_Norte_01,2025-09-13 13:30:00,397230648,236826751,461165,154955,3.2918258286733884,3.0098846895186884,0.15608621386681126
UPF_Norte_01,2025-09-13 13:45:00,383149989,413734733,436015,241418,4.625366243537464,4.302578082071269,0.10596073699406047
UPF_Norte_01,2025-09-13 14:00:00,600442749,155393161,267196,218389,6.854421961121119,3.656658670921891,0.040347481856773365
UPF_Norte_01,2025-09-13 14:15:00,646227316,227226135,335324,215945,9.077600608184213,3.050257293875583,0.12689136021339387
UPF_Norte_01,2025-09-13 14:30:00,610549804,95594603,228408,220577,1.7958652933712873,1.638558051007108,0.11265646100878152
UPF_Norte_01,2025-09-13 14:45:00,551856072,272444942,284293,147164,8.152084259877281,3.6140522081038218,0.07617386553535534
UPF_Norte_01,2025-09-13 15:00:00,448346705,97675630,219743,263543,3.7072305760701387,2.8352368399337107,0.07915148138264096
UPF_Norte_01,2025-09-13 15:15:00,534991400,331955648,197085,213142,2.4636879385804122,3.3107976773977854,0.14501110777250004
UPF_Norte_01,2025-09-13 15:30:00,474001227,283506574,400343,209917,2.974731395658819,2.5627416385815844,0.1157352821875982
UPF_Norte_01,2025-09-13 15:45:00,617660497,234827356,178942,115334,4.729955598488151,2.075638670310766,0.16860672532596438
UPF_Norte_01,2025-09-13 16:00:00,668834180,245654062,474303,188394,5.455599126028405,2.6784071696300242,0.09207583896777836
UPF_Norte_01,2025-09-13 16:15:00,550149110,304946235,323594,244744,5.812939706783786,2.0489562986667798,0.1944502100052752
UPF_Norte_01,2025-09-13 16:30:00,477769209,151639749,319070,210730,5.998257088233936,2.1441395757432806,0.0725773341203976
UPF_Norte_01,2025-09-13 16:45:00,627096085,144057079,144852,101201,3.4700322469484286,3.707871298593324,0.07856745273372694
UPF_Norte_01,2025-09-13 17:00:00,127535446,285053360,70526,115312,0.6828273337419506,0.8781252831236266,0.046654720473537616
UPF_Norte_01,2025-09-13 17:15:00,508986283,217581489,202531,226866,3.7945695961709456,2.4998707864877265,0.06129657357736862
UPF_Norte_01,2025-09-13 17:30:00,564095022,179199065,294981,199663,2.611035675989442,3.5605706120029432,0.16876081592208741
UPF_Norte_01,2025-09-13 17:45:00,572032585,225612738,543322,108823,6.432448757357447,4.2546443067788955,0.07157179479052103
UPF_Norte_01,2025-09-13 18:00:00,800299713,399785192,596187,316880,8.729820642406427,4.971481658887706,0.13996851530455134
UPF_Norte_01,2025-09-13 18:15:00,657997028,300408247,324782,253606,5.085142727937117,3.6327086790202787,0.10371987072461401
UPF_Norte_01,2025-09-13 18:30:00,710153227,200375729,371022,184369,6.064746712546299,4.459928701422538,0.04056170032535943
UPF_Norte_01,2025-09-13 18:45:00,724640483,288178361,500703,261909,4.039522849089365,2.4660015268091673,0.16636861323379543
UPF_Norte_01,2025-09-13 19:00:00,502133696,265298996,282447,163304,5.61365789601689,2.72098158278419,0.09218248868764388
UPF_Norte_01,2025-09-13 19:15:00,939697359,447230353,591171,351233,8.61724404236988,4.91822696883403,0.16534508853381302
UPF_Norte_01,2025-09-13 19:30:00,686828905,201407025,445351,208414,3.3650477469067175,2.797783206542381,0.18139443818684844
UPF_Norte_01,2025-09-13 19:45:00,999041265,377853015,576741,336317,6.987737723280629,4.9888548324540745,0.0
UPF_Norte_01,2025-09-13 20:00:00,764257406,253229346,265453,277017,7.600036003591416,3.279062434261307,0.09032006155057545
UPF_Norte_01,2025-09-13 20:15:00,941688057,299228221,616537,315357,5.038238334808954,3.620041870555783,0.08218258134430288
UPF_Norte_01,2025-09-13 20:30:00,791393188,276770054,382196,123564,7.067046297859982,2.24109713490192,0.12665879614458994
UPF_Norte_01,2025-09-13 20:45:00,710260368,320023940,638552,124109,10.749148484928755,3.107347484933526,0.07750594030777302
UPF_Norte_01,2025-09-13 21:00:00,487586348,368848881,548205,283695,7.757855892842575,4.018564747598397,0.14272243014904926
UPF_Norte_01,2025-09-13 21:15:00,884234893,293800992,391790,250599,5.420186737631317,4.301041152947182,0.06219121158655671
UPF_Norte_01,2025-09-13 21:30:00,568354015,275436528,324383,191765,6.531223426535398,2.3227966944188356,0.10392019582736059
UPF_Norte_01,2025-09-13 21:45:00,238528822,340621053,299135,207508,7.758589245307581,4.4491679728046,0.09936698253560709
UPF_Norte_01,2025-09-13 22:00:00,34478860,65240432,-78949,37658,2.061116136516364,0.47600748473050525,0.10742815482525253
UPF_Norte_01,2025-09-13 22:15:00,198953773,123426452,84176,141221,1.55906974579032,1.480245918820138,0.15655327341765665
UPF_Norte_01,2025-09-13 22:30:00,235318735,97576375,349283,173299,4.007464619840777,2.1354841056107166,0.08414790041481776
UPF_Norte_01,2025-09-13 22:45:00,206125390,49356830,143622,79375,2.1255550787220923,0.1594340570273255,0.0982990038294395
UPF_Norte_01,2025-09-13 23:00:00,161935329,164971744,422808,62205,3.1493638514224576,2.5318716057825625,0.08811323814821886
UPF_Norte_01,2025-09-13 23:15:00,246443340,89688984,145850,137444,1.4003089173886285,0.9478179308621069,0.11012938899924851
UPF_Norte_01,2025-09-13 23:30:00,266234195,6373252,216457,74561,3.908334893691805,1.0827259937961573,0.0
UPF_Norte_01,2025-09-13 23:45:00,468733359,112148309,70887,99851,3.6409554937199373,0.5392648581387609,0.0645355826963051
UPF_Norte_01,2025-09-14 00:00:00,93702839,55140323,214941,80717,0.8822149535408084,2.3665966663641873,0.13428816414523484
UPF_Norte_01,2025-09-14 00:15:00,-61784759,91873560,195766,63102,3.4523549455681213,1.9873388510529628,0.08414905670357642
UPF_Norte_01,2025-09-14 00:30:00,520885460,104028785,161013,76403,1.3764691227845476,1.4405752100698486,0.01858312181009819
UPF_Norte_01,2025-09-14 00:45:00,445233119,111873418,352265,100074,2.2662774927101466,2.3157722027517007,0.012289623343918282
UPF_Norte_01,2025-09-14 01:00:00,250122563,137328961,104499,39943,2.751215180830762,1.2403447500917175,0.11844279877509123
UPF_Norte_01,2025-09-14 01:15:00,274721681,-20118269,97895,12060,3.2248444937765477,0.6656157634128885,0.11400359866303579
UPF_Norte_01,2025-09-14 01:30:00,471016631,140396308,122200,31547,2.7456937987380394,1.641389702769003,0.10762382524957878
UPF_Norte_01,2025-09-14 01:45:00,355759332,168955156,191033,60080,1.9960337525173886,1.8409344583469989,0.07008562441445548
UPF_Norte_01,2025-09-14 02:00:00,70576822,27069927,246488,44900,0.7124537001457432,1.4637679660183405,0.1366878944824362
UPF_Norte_01,2025-09-14 02:15:00,33269696,-11608570,315009,18011,1.058198703477298,0.26056061113568263,0.11980593473224535
UPF_Norte_01,2025-09-14 02:30:00,198584336,182397747,133747,168621,2.6064958810881045,1.4785198653795397,0.0925944231135227
UPF_Norte_01,2025-09-14 02:45:00,266596050,40221283,338331,133363,3.460206176951785,1.2597187488065518,0.07305842377267813
UPF_Norte_01,2025-09-14 03:00:00,621576056,153580079,124852,130914,2.8355085888466096,1.1486269906373248,0.08709230415807899
UPF_Norte_01,2025-09-14 03:15:00,226922807,205597423,105736,114896,1.6950594223318276,0.31658128545649333,0.14163676906651163
UPF_Norte_01,2025-09-14 03:30:00,118602184,161575970,29802,63686,0.0,0.0,0.15101931942058736
UPF_Norte_01,2025-09-14 03:45:00,357544867,318773851,223987,27837,3.2088385051577806,1.458773609256134,0.09424462960642442
UPF_Norte_01,2025-09-14 04:00:00,142543921,144907300,137877,91503,3.5562241108010975,1.3096425177952105,0.10571220330550202
UPF_Norte_01,2025-09-14 04:15:00,314574325,161092029,225225,137948,0.9742629420159303,1.3066683674504034,0.06472109478527208
UPF_Norte_01,2025-09-14 04:30:00,475388129,139877700,394175,61128,1.6812700239057037,1.938821379398205,0.0
UPF_Norte_01,2025-09-14 04:45:00,240600587,207772555,246094,177183,2.725688248346025,2.3060370567682296,0.061173576778396
UPF_Norte_01,2025-09-14 05:00:00,269828235,78595508,38231,75603,2.9187570975480712,0.8052217798639386,0.0633568579277993
UPF_Norte_01,2025-09-14 05:15:00,249000335,18374223,183677,167480,3.2788983112669223,0.9205910569908056,0.15073037638223177
UPF_Norte_01,2025-09-14 05:30:00,216850096,145932250,70187,98968,3.6414333052818275,1.3764855357955739,0.0
UPF_Norte_01,2025-09-14 05:45:00,167482808,56763310,3018,79749,3.4518399406289784,0.3334965755133148,0.1322461192772604
UPF_Norte_01,2025-09-14 06:00:00,519888202,282499130,300217,197954,3.604410381326466,2.248359229041734,0.0
UPF_Norte_01,2025-09-14 06:15:00,321470002,168893328,421602,121056,4.519907930664564,1.9578534478582883,0.13279868902601166
UPF_Norte_01,2025-09-14 06:30:00,745966094,188154195,224816,113193,3.7275027554280165,1.5033581006283774,0.14966451357118324
UPF_Norte_01,2025-09-14 06:45:00,665578098,250021973,243884,212854,0.97876910717441,2.9020862963934477,0.09167492811622346
UPF_Norte_01,2025-09-14 07:00:00,849601280,224088567,421206,252864,5.119760130321977,4.000212161804695,0.0883039461699862
UPF_Norte_01,2025-09-14 07:15:00,251825837,219254177,151065,152628,5.7988123829553135,1.3919363148896875,0.07407828059922743
UPF_Norte_01,2025-09-14 07:30:00,546163838,265436682,274709,173477,4.890124280863387,2.87555795327207,0.09656763059711454
UPF_Norte_01,2025-09-14 07:45:00,572184267,213774609,167289,153980,5.60490086717927,1.8415870972750836,0.07522722801999043
UPF_Norte_01,2025-09-14 08:00:00,641639981,384174977,472000,179884,4.260621913788699,3.1559643178247394,0.19139791907398296
UPF_Norte_01,2025-09-14 08:15:00,1053476339,382760333,570357,219721,9.231194726261762,7.065173089369038,0.11846471091667632
UPF_Norte_01,2025-09-14 08:30:00,615457858,391157914,551246,239128,6.121556483025717,3.9245708915102515,0.15280233609244
UPF_Norte_01,2025-09-14 08:45:00,645592781,267108906,370488,209285,7.439656066905984,2.1584651275113003,0.13313342725261684
